466.6956,194.0523
997.3691,850.2801
14.5821,470.7471
63.0154,552.0878
691.1229,987.488
592.8119,972.0151
226.8073,234.0693
469.228,546.9065
187.1861,836.9341
603.5,129.1311
941.915,772.4989
334.1128,675.6218
939.571,52.1703
377.3461,190.49
879.7814,260.3021
946.7077,525.9795
787.7303,227.5989
965.1494,103.1801
223.3328,406.8694
386.4358,628.7155
738.794,192.7514
620.476,954.9943
295.914,176.4387
643.4642,670.6015
389.6149,168.1447
329.456,489.6209
292.8253,805.9524
414.4204,193.9353
380.0268,968.0178
648.5117,398.8903
62.9673,139.8546
643.4878,361.4985
537.5818,812.3167
874.4321,565.7748
851.4921,989.9233
461.1691,181.0168
830.8052,354.155
943.6397,663.1957
232.5346,793.725
56.6282,402.6154
945.644,437.4079
124.5641,382.1717
205.6344,444.4305
162.6896,771.2902
608.3964,935.9965
231.3368,469.923
223.4799,474.7318
318.4816,178.2462
571.5051,109.801
940.3228,922.454
119.4714,156.5363
139.1527,891.1759
429.4608,465.2937
546.1263,635.8793
775.3593,666.0044
947.0701,567.6578
578.8231,713.5971
288.0556,8.5044
537.3867,915.6963
332.4803,133.7787
716.9492,891.6838
732.9582,115.1327
644.5963,120.7815
562.6147,770.3214
658.604,837.6617
517.0985,643.2374
884.1563,320.7134
713.8083,199.0086
269.4213,855.9461
774.6495,270.1198
126.7188,267.4506
951.7774,633.569
667.7965,702.4569
181.7465,302.5927
773.2541,731.2223
54.6711,209.9265
21.447,556.6883
983.9359,464.9302
891.9136,978.8716
49.8894,796.122
604.4546,216.9531
820.2391,159.8105
500.5265,570.4257
865.9693,662.7896
147.4628,977.706
859.221,339.0197
367.664,280.7674
373.0779,175.3083
361.8432,942.4374
516.8037,271.6226
435.7648,81.7442
800.3837,727.5473
946.8216,600.2345
261.4394,697.751
106.612,458.6935
206.2153,554.2603
435.6698,305.0384
438.5971,616.7521
369.3527,396.8706
508.2182,377.4578
437.4303,877.3278
467.7738,21.8661
919.9153,897.5912
826.8968,18.9374
862.3187,68.5587
846.7698,920.3898
574.8513,679.6523
392.8706,40.4911
239.3837,749.3539
883.7623,850.3489
633.8224,521.2215
95.023,487.9734
794.5486,122.2456
270.6012,806.9231
784.5084,884.6945
63.9013,385.6714
268.4542,992.5743
411.3505,957.7369
440.9197,591.7791
597.1533,568.5452
825.0025,843.7842
223.4345,614.5441
673.0103,718.8112
799.3522,507.5723
323.7353,41.3182
446.1798,627.2072
726.7549,817.6623
101.2166,366.9464
731.2166,81.8014
931.1523,28.1718
394.7989,998.6395
413.7539,392.9997
249.9907,943.7171
462.2324,175.9194
30.1425,287.2428
293.8071,380.278
683.1641,583.7941
196.5922,333.2735
188.1151,243.2557
676.2191,484.3992
766.0198,969.9708
84.3938,863.5939
33.3488,157.3273
323.6951,715.3864
111.992,151.8343
77.5369,780.8267
832.2888,109.7944
810.7119,853.9026
24.2749,842.0631
611.729,614.097
692.1071,105.2059
225.6122,346.0363
33.6933,304.9076
483.2902,787.0169
467.3607,296.0048
859.6096,134.2532
895.4611,333.224
385.8356,354.2964
256.6937,510.2293
646.2362,706.3614
645.4324,971.6265
513.6792,250.3223
548.752,187.1891
227.8468,788.6012
602.2047,854.445
291.1585,613.5547
85.086,625.8757
754.254,216.8793
185.1309,746.4904
771.6368,20.3331
183.5338,739.0988
42.1359,215.675
336.6572,377.0746
968.4497,666.0346
700.8266,167.1688
376.8999,794.6557
712.0886,285.5977
79.4871,580.1174
123.513,498.1312
55.5116,50.0623
898.8899,195.5584
489.4839,625.1762
661.9272,66.307
582.9917,825.8423
853.9105,73.7968
454.6674,824.0896
152.2543,70.5545
538.5551,448.4213
479.1477,482.2672
734.3214,86.9307
312.4373,261.4932
174.9189,148.3814
639.4035,817.9336
318.5368,142.7683
463.1824,907.4692
941.5706,844.1934
475.8017,37.7966
604.052,746.5913
932.3737,443.3672
108.4958,409.2975
125.5679,609.0395
516.8653,342.9646
260.3136,414.5593
148.1774,281.6201
630.6334,808.1629
729.8909,702.2911
901.0098,719.927
297.1713,174.3672
723.0295,84.6188
213.23,736.4198
448.4888,145.1958
583.5624,954.4433
746.1109,411.9987
414.6341,156.9928
955.5099,990.5418
594.6607,92.8507
900.7561,151.4797
633.4578,715.699
787.6162,877.2551
167.7815,488.344
866.7258,105.1458
894.7992,295.7041
808.2153,872.5461
664.9897,35.0168
90.2026,180.2829
281.527,599.497
464.4284,445.3757
896.7391,177.2554
722.2867,143.5873
966.5754,950.9258
405.178,162.4528
821.7234,512.1646
742.9432,184.8408
594.0162,256.5212
416.8497,235.7427
852.9794,167.5471
510.6547,394.3397
943.9698,282.3597
856.1461,438.9876
178.8751,840.5073
78.2204,662.7114
498.3403,279.3369
750.8402,613.735
242.4841,183.2861
103.0265,288.9091
636.6576,265.8313
968.6179,320.2844
493.4612,135.5731
460.9009,658.423
487.8591,986.5319
107.3945,605.253
817.2482,494.1355
773.9993,689.4637
715.5258,739.3354
880.5143,669.8387
247.6717,179.7575
919.9003,681.2793
781.5342,397.2688
268.5059,730.9464
257.8402,132.9418
997.4809,578.3344
995.1474,224.1385
470.7382,970.4976
239.9337,135.8372
3.466,464.5279
939.1548,695.8503
385.3027,749.0643
251.9884,823.1175
455.3513,250.5794
470.743,268.1894
881.6682,703.2004
337.1022,739.4115
664.4205,77.7279
748.046,958.0402
438.5144,453.4289
209.7631,676.5339
405.5687,307.3743
785.7607,603.1778
129.0181,884.8337
701.2596,947.28
232.3788,516.3046
150.254,214.5077
215.2116,502.9656
988.5017,145.4844
922.4258,555.6089
18.6425,598.983
947.7807,407.5148
752.2641,184.9198
184.47,993.258
644.3195,233.7066
1000.4162,512.211
